ID	x
ENSMUSG00000020532.18|Acaca	3
ENSMUSG00000020526.12|Znhit3	2
ENSMUSG00000000805.18|Car4	1
ENSMUSG00000020525.17|Ppm1d	2
ENSMUSG00000000094.12|Tbx4	2
ENSMUSG00000085208.3|Brip1os	3
ENSMUSG00000020521.7|Rnft1	1
ENSMUSG00000072582.9|Ptrh2	1
ENSMUSG00000085310.7|Gm11491	2
ENSMUSG00000010342.16|Tex14	1
ENSMUSG00000018401.17|Mtmr4	2
ENSMUSG00000020485.14|Supt4a	1
ENSMUSG00000034121.12|Mks1	1
ENSMUSG00000018377.10|Vezf1	1
ENSMUSG00000018378.13|Cuedc1	1
ENSMUSG00000023723.17|Mrps23	2
ENSMUSG00000033983.13|Coil	4
ENSMUSG00000000275.16|Trim25	1
ENSMUSG00000020544.14|Cox11	1
ENSMUSG00000059474.13|Mbtd1	1
ENSMUSG00000020859.16|Spag9	1
ENSMUSG00000037573.5|Tob1	2
ENSMUSG00000020864.13|Ankrd40	3
ENSMUSG00000024414.13|Mrpl27	1
ENSMUSG00000038976.12|Ppp1r9b	3
ENSMUSG00000001510.8|Dlx3	2
ENSMUSG00000020873.15|Slc35b1	1
ENSMUSG00000057522.15|Spop	2
ENSMUSG00000038845.11|Phb	2
ENSMUSG00000075595.9|Zfp652	3
ENSMUSG00000018381.15|Abi3	6
ENSMUSG00000038756.13|Ttll6	2
ENSMUSG00000078706.4|Gm53	1
ENSMUSG00000018666.13|Cbx1	4
ENSMUSG00000018678.13|Sp2	2
ENSMUSG00000087067.1|Gm11532	4
ENSMUSG00000085262.1|Gm11574	1
ENSMUSG00000018882.12|Mrpl45	2
ENSMUSG00000049807.16|Arhgap23	2
ENSMUSG00000085860.1|2410003L11Rik	1
ENSMUSG00000050538.8|B230217C12Rik	1
ENSMUSG00000003119.14|Cdk12	4
ENSMUSG00000018167.10|Stard3	1
ENSMUSG00000062312.5|Erbb2	1
ENSMUSG00000019312.10|Grb7	1
ENSMUSG00000017221.14|Psmd3	1
ENSMUSG00000052915.14|Msl1	1
ENSMUSG00000075576.12|Gm12359	3
ENSMUSG00000078676.9|Casc3	2
ENSMUSG00000038013.14|Wipf2	3
ENSMUSG00000017499.15|Cdc6	1
ENSMUSG00000037992.16|Rara	3
ENSMUSG00000006782.16|Cnp	1
ENSMUSG00000001751.9|Naglu	1
ENSMUSG00000001755.12|Coasy	2
ENSMUSG00000035198.9|Tubg1	1
ENSMUSG00000078653.4|Cntd1	1
ENSMUSG00000078652.9|Psme3	1
ENSMUSG00000078651.8|Aoc2	1
ENSMUSG00000035007.5|Rundc1	3
ENSMUSG00000001313.12|Rnd2	1
ENSMUSG00000017119.19|Nbr1	1
ENSMUSG00000034936.2|Arl4d	1
ENSMUSG00000034931.15|Dhx8	2
ENSMUSG00000034793.15|G6pc3	1
ENSMUSG00000034773.16|BC030867	3
ENSMUSG00000034757.15|Tmub2	1
ENSMUSG00000006575.14|Rundc3a	1
ENSMUSG00000034708.11|Grn	1
ENSMUSG00000050288.6|Fzd2	1
ENSMUSG00000051455.13|Meioc	2
ENSMUSG00000020936.8|Nmt1	2
ENSMUSG00000048878.6|Hexim1	4
ENSMUSG00000043372.12|Hexim2	2
ENSMUSG00000018411.17|Mapt	2
ENSMUSG00000020691.13|Mettl2	2
ENSMUSG00000020694.17|Tlk2	1
ENSMUSG00000053580.16|Tanc2	1
ENSMUSG00000049354.8|Dcaf7	1
ENSMUSG00000001983.7|Taco1	1
ENSMUSG00000020700.11|Map3k3	1
ENSMUSG00000020705.6|Ddx42	1
ENSMUSG00000020712.11|Tcam1	1
ENSMUSG00000020720.13|Psmd12	1
ENSMUSG00000020721.16|Helz	2
ENSMUSG00000000142.15|Axin2	2
ENSMUSG00000020611.14|Gna13	1
ENSMUSG00000020610.16|Amz2	1
ENSMUSG00000020604.13|Arsg	1
ENSMUSG00000020612.16|Prkar1a	1
ENSMUSG00000020623.11|Map2k6	1
ENSMUSG00000018661.17|Cog1	2
ENSMUSG00000041623.17|D11Wsu47e	2
ENSMUSG00000034714.9|Ttyh2	2
ENSMUSG00000010021.13|Kif19a	1
ENSMUSG00000051043.16|Gprc5c	1
ENSMUSG00000020733.3|Slc9a3r1	2
ENSMUSG00000045980.13|Tmem104	1
ENSMUSG00000050910.5|Cdr2l	1
ENSMUSG00000018858.15|Mrpl58	1
ENSMUSG00000016940.18|Kctd2	1
ENSMUSG00000057219.11|Armc7	1
ENSMUSG00000046756.10|Mrps7	1
ENSMUSG00000020781.14|Tsen54	2
ENSMUSG00000020755.9|Sap30bp	1
ENSMUSG00000020770.13|Unk	1
ENSMUSG00000050628.6|Ubald2	1
ENSMUSG00000020818.16|Mfsd11	1
ENSMUSG00000043857.16|Mgat5b	1
ENSMUSG00000020823.16|Sec14l1	1
ENSMUSG00000059248.13|Sept9	1
ENSMUSG00000025571.13|Tnrc6c	5
ENSMUSG00000093485.1|Gm20708	1
ENSMUSG00000017718.15|Afmid	4
ENSMUSG00000017716.15|Birc5	1
ENSMUSG00000017715.11|Pgs1	1
ENSMUSG00000033987.16|Dnah17	1
ENSMUSG00000033857.12|Engase	2
ENSMUSG00000025577.7|Cbx2	3
ENSMUSG00000025579.14|Gaa	1
ENSMUSG00000070327.14|Rnf213	4
ENSMUSG00000109408.1|A930037H05Rik	1
ENSMUSG00000039850.16|Endov	1
ENSMUSG00000025583.15|Rptor	3
ENSMUSG00000025371.12|Chmp6	1
ENSMUSG00000025372.16|Baiap2	2
ENSMUSG00000039741.15|Bahcc1	6
ENSMUSG00000097658.1|Gm16755	2
ENSMUSG00000025792.9|Slc25a10	1
ENSMUSG00000097062.1|Gm17586	2
ENSMUSG00000025145.13|Lrrc45	1
ENSMUSG00000025161.16|Slc16a3	3
ENSMUSG00000039329.8|Tex19.1	3
ENSMUSG00000039294.14|Cybc1	1
ENSMUSG00000039275.9|Foxk2	1
ENSMUSG00000039208.15|Metrnl	1
ENSMUSG00000001054.9|Rmnd5b	1
ENSMUSG00000013418.8|B4galnt2	1
ENSMUSG00000020671.9|Rab10	1
ENSMUSG00000020668.10|Kif3c	3
ENSMUSG00000037486.18|Asxl2	4
ENSMUSG00000071454.13|Dtnb	1
ENSMUSG00000020661.15|Dnmt3a	1
ENSMUSG00000020654.15|Adcy3	1
ENSMUSG00000111971.1|Gm48678	1
ENSMUSG00000020640.10|Itsn2	1
ENSMUSG00000091269.2|Gm6682	1
ENSMUSG00000051721.6|Wdcp	5
ENSMUSG00000052812.5|Atad2b	3
ENSMUSG00000037669.15|Ldah	2
ENSMUSG00000020605.9|Hs1bp3	1
ENSMUSG00000020594.14|Pum2	1
ENSMUSG00000020592.14|Sdc1	1
ENSMUSG00000020583.4|Matn3	1
ENSMUSG00000020621.6|Rdh14	2
ENSMUSG00000020608.7|Smc6	2
ENSMUSG00000057469.8|E2f6	1
ENSMUSG00000020580.10|Rock2	1
ENSMUSG00000071379.2|Hpcal1	1
ENSMUSG00000073197.9|5730507C01Rik	3
ENSMUSG00000113959.1|Gm46339	1
ENSMUSG00000093908.2|Gm5784	1
ENSMUSG00000116627.1|Gm30124	1
ENSMUSG00000020653.12|Klf11	2
ENSMUSG00000020649.11|Rrm2	1
ENSMUSG00000020646.17|Mboat2	1
ENSMUSG00000036333.11|Kidins220	2
ENSMUSG00000020638.8|Cmpk2	1
ENSMUSG00000036613.8|Eipr1	1
ENSMUSG00000002996.17|Hbp1	2
ENSMUSG00000090946.3|Ccdc71l	1
ENSMUSG00000085664.1|Atxn7l1os2	1
ENSMUSG00000020561.8|Twistnb	2
ENSMUSG00000035799.6|Twist1	1
ENSMUSG00000020590.16|Snx13	1
ENSMUSG00000035983.4|Gm7008	1
ENSMUSG00000036257.15|Pnpla8	2
ENSMUSG00000112795.1|Gm2027	3
ENSMUSG00000020598.16|Nrcam	1
ENSMUSG00000035293.13|G2e3	1
ENSMUSG00000020953.17|Coch	2
ENSMUSG00000035133.9|Arhgap5	5
ENSMUSG00000047022.18|Mipol1	2
ENSMUSG00000020994.5|Pnn	2
ENSMUSG00000047227.5|Gm527	1
ENSMUSG00000035614.11|Togaram1	2
ENSMUSG00000055884.8|Fancm	6
ENSMUSG00000034883.9|Lrr1	1
ENSMUSG00000043998.10|Mgat2	1
ENSMUSG00000044147.8|Arf6	1
ENSMUSG00000054894.6|Dmac2l	1
ENSMUSG00000021066.9|Atl1	1
ENSMUSG00000021072.12|Tmx1	2
ENSMUSG00000048285.9|Frmd6	1
ENSMUSG00000048118.17|Arid4a	2
ENSMUSG00000087109.1|4930474H06Rik	6
ENSMUSG00000034574.10|Daam1	1
ENSMUSG00000005078.16|Jkamp	1
ENSMUSG00000034501.7|Pcnx4	3
ENSMUSG00000021096.11|Ppm1a	2
ENSMUSG00000114046.1|Snapc1l	1
ENSMUSG00000063450.14|Syne2	1
ENSMUSG00000021057.15|Akap5	2
ENSMUSG00000033454.6|Zbtb1	3
ENSMUSG00000059970.7|Hspa2	1
ENSMUSG00000073000.3|Gm10451	4
ENSMUSG00000052609.9|Plekhg3	4
ENSMUSG00000021065.16|Fut8	2
ENSMUSG00000021112.9|Mpp5	2
ENSMUSG00000021116.10|Eif2s1	1
ENSMUSG00000060716.7|Plekhh1	1
ENSMUSG00000048833.9|Slc39a9	2
ENSMUSG00000066438.6|Plekhd1	1
ENSMUSG00000021133.9|Susd6	2
ENSMUSG00000021134.17|Srsf5	1
ENSMUSG00000042734.6|Ttc9	2
ENSMUSG00000021140.9|Pcnx	3
ENSMUSG00000042700.16|Sipa1l1	3
ENSMUSG00000010608.15|Rbm25	3
ENSMUSG00000019969.14|Psen1	1
ENSMUSG00000046791.8|Riox1	3
ENSMUSG00000021226.7|Acot2	1
ENSMUSG00000072949.6|Acot1	2
ENSMUSG00000021228.15|Acot3	2
ENSMUSG00000098134.1|Rnf113a2	3
ENSMUSG00000085793.2|Lin52	1
ENSMUSG00000021243.14|Fcf1	1
ENSMUSG00000021244.15|Ylpm1	6
ENSMUSG00000004789.10|Dlst	1
ENSMUSG00000045064.4|Zc2hc1c	2
ENSMUSG00000034271.16|Jdp2	1
ENSMUSG00000034266.6|Batf	1
ENSMUSG00000021254.9|Gpatch2l	2
ENSMUSG00000021255.17|Esrrb	3
ENSMUSG00000034157.12|Cipc	1
ENSMUSG00000021033.11|Gstz1	1
ENSMUSG00000021037.7|Ahsa1	1
ENSMUSG00000113434.1|3200001D21Rik	2
ENSMUSG00000021044.15|Adck1	1
ENSMUSG00000021007.14|Spata7	2
ENSMUSG00000021177.16|Tdp1	1
ENSMUSG00000021178.9|Psmc1	1
ENSMUSG00000041781.9|Cpsf2	2
ENSMUSG00000044456.16|Rin3	1
ENSMUSG00000021192.16|Golga5	1
ENSMUSG00000021194.6|Chga	2
ENSMUSG00000046675.7|Tmem251	2
ENSMUSG00000021203.15|Otub2	1
ENSMUSG00000021102.4|Glrx5	1
ENSMUSG00000097929.9|Tunar	1
ENSMUSG00000094910.1|D430019H16Rik	1
ENSMUSG00000021070.6|Bdkrb2	1
ENSMUSG00000044715.7|Gskip	1
ENSMUSG00000021111.15|Papola	2
ENSMUSG00000113835.1|Gm19554	1
ENSMUSG00000021264.12|Yy1	3
ENSMUSG00000097698.1|Gm26906	2
ENSMUSG00000097451.11|Rian	1
ENSMUSG00000075707.5|Dio3	2
ENSMUSG00000018707.13|Dync1h1	1
ENSMUSG00000037957.14|Wdr20	1
ENSMUSG00000021271.5|Zfp839	3
ENSMUSG00000021275.16|Tecpr2	2
ENSMUSG00000037896.17|Rcor1	1
ENSMUSG00000021277.16|Traf3	1
ENSMUSG00000021282.17|Eif5	1
ENSMUSG00000007411.16|Mark3	1
ENSMUSG00000060950.12|Trmt61a	1
ENSMUSG00000021294.7|Kif26a	3
ENSMUSG00000037679.9|Inf2	1
ENSMUSG00000037638.5|Zbtb42	1
ENSMUSG00000072825.11|Cep170b	3
ENSMUSG00000037594.11|Clba1	1
ENSMUSG00000002803.14|Btbd6	2
ENSMUSG00000021143.10|Pacs2	1
ENSMUSG00000021144.14|Mta1	1
ENSMUSG00000037466.13|Tedc1	2
ENSMUSG00000049036.7|Tmem121	2
ENSMUSG00000042063.11|Zfp386	1
ENSMUSG00000042029.7|Ncapg2	1
ENSMUSG00000041992.9|Rapgef5	1
ENSMUSG00000021175.15|Cdca7l	1
ENSMUSG00000021022.9|Ppp2r3c	1
ENSMUSG00000097709.8|2810429I04Rik	4
ENSMUSG00000000078.7|Klf6	2
ENSMUSG00000033499.14|Larp4b	5
ENSMUSG00000048264.16|Dip2c	2
ENSMUSG00000019726.12|Lyst	2
ENSMUSG00000039233.12|Tbce	2
ENSMUSG00000039219.18|Arid4b	5
ENSMUSG00000039182.6|AW209491	3
ENSMUSG00000021318.15|Gli3	4
ENSMUSG00000012429.9|Mplkip	2
ENSMUSG00000041236.8|Vps41	1
ENSMUSG00000021314.12|Amph	2
ENSMUSG00000041112.17|Elmo1	1
ENSMUSG00000021326.13|Trim27	2
ENSMUSG00000036721.14|Zscan12	2
ENSMUSG00000078139.3|AK157302	1
ENSMUSG00000006720.16|Zfp184	1
ENSMUSG00000036181.2|Hist1h1c	1
ENSMUSG00000019132.11|BC005537	1
ENSMUSG00000035958.3|Tdp2	1
ENSMUSG00000038732.15|Mboat1	2
ENSMUSG00000050295.4|Foxc1	1
ENSMUSG00000021400.8|Wrnip1	4
ENSMUSG00000046949.16|Nqo2	1
ENSMUSG00000021408.15|Ripk1	4
ENSMUSG00000038286.11|Bphl	1
ENSMUSG00000021413.9|Prpf4b	3
ENSMUSG00000059288.14|Cdyl	2
ENSMUSG00000021420.13|Fars2	1
ENSMUSG00000039087.17|Rreb1	8
ENSMUSG00000054889.10|Dsp	1
ENSMUSG00000021431.15|Snrnp48	1
ENSMUSG00000021360.16|Gcnt2	2
ENSMUSG00000114601.1|Gm48188	1
ENSMUSG00000086693.1|A730081D07Rik	3
ENSMUSG00000091264.3|Smim13	2
ENSMUSG00000087370.3|Tmem170b	1
ENSMUSG00000021366.8|Hivep1	7
ENSMUSG00000044164.2|Rnf182	1
ENSMUSG00000038518.15|Jarid2	3
ENSMUSG00000038175.10|Mylip	1
ENSMUSG00000069237.8|Fam8a1	2
ENSMUSG00000038080.17|Kdm1b	1
ENSMUSG00000038068.15|Rnf144b	1
ENSMUSG00000021379.2|Id4	1
ENSMUSG00000021381.4|Barx1	1
ENSMUSG00000037966.15|Ninj1	1
ENSMUSG00000037933.16|Bicd2	4
ENSMUSG00000021385.10|Ippk	1
ENSMUSG00000113255.1|Tes3-ps	1
ENSMUSG00000021392.8|Nol8	5
ENSMUSG00000037851.13|Iars	1
ENSMUSG00000021395.11|Spin1	2
ENSMUSG00000021396.5|Nxnl2	1
ENSMUSG00000035139.14|Secisbp2	1
ENSMUSG00000021453.2|Gadd45g	1
ENSMUSG00000021457.14|Syk	3
ENSMUSG00000107008.3|Gm2762	1
ENSMUSG00000021474.9|Sfxn1	2
ENSMUSG00000043183.18|Simc1	4
ENSMUSG00000025868.6|Higd2a	1
ENSMUSG00000025873.16|Faf2	1
ENSMUSG00000021481.11|Zfp346	1
ENSMUSG00000021488.8|Nsd1	6
ENSMUSG00000034686.8|Prr7	1
ENSMUSG00000058569.8|Tmed9	1
ENSMUSG00000021504.14|B4galt7	1
ENSMUSG00000021501.4|Caml	1
ENSMUSG00000021500.17|Ddx46	1
ENSMUSG00000045767.9|B230219D22Rik	2
ENSMUSG00000021497.10|Txndc15	1
ENSMUSG00000035509.17|Fbxl21	1
ENSMUSG00000035493.10|Tgfbi	1
ENSMUSG00000021540.16|Smad5	1
ENSMUSG00000050002.14|Idnk	1
ENSMUSG00000035367.9|Rmi1	2
ENSMUSG00000021559.14|Dapk1	2
ENSMUSG00000113626.1|Gm7240	2
ENSMUSG00000113836.1|Gm3325	1
ENSMUSG00000113566.1|Gm40977	1
ENSMUSG00000074867.4|Zfp808	4
ENSMUSG00000113081.1|Gm3333	1
ENSMUSG00000021470.19|Ercc6l2	3
ENSMUSG00000110393.2|Gm36445	1
ENSMUSG00000021514.18|Zfp369	1
ENSMUSG00000114625.1|Gm48218	1
ENSMUSG00000113477.1|Gm45965	1
ENSMUSG00000114362.1|4933433G19Rik	1
ENSMUSG00000057396.7|Zfp759	1
ENSMUSG00000058900.5|Rsl1	1
ENSMUSG00000044081.7|Zfp85os	1
ENSMUSG00000090659.9|Zfp493	3
ENSMUSG00000097906.1|Gm9625	1
ENSMUSG00000030446.17|Zfp273	3
ENSMUSG00000058246.8|Gm10037	1
ENSMUSG00000021532.11|Fastkd3	3
ENSMUSG00000097033.1|Gm26819	2
ENSMUSG00000001504.10|Irx2	3
ENSMUSG00000021607.9|Mrpl36	1
ENSMUSG00000021608.15|Lpcat1	1
ENSMUSG00000021611.9|Tert	3
ENSMUSG00000017756.9|Slc12a7	3
ENSMUSG00000057649.6|Brd9	1
ENSMUSG00000021578.17|Ccdc127	2
ENSMUSG00000021579.4|Lrrc14b	2
ENSMUSG00000001542.7|Ell2	2
ENSMUSG00000071252.6|2210408I21Rik	1
ENSMUSG00000074794.10|Arrdc3	1
ENSMUSG00000035840.7|Lysmd3	2
ENSMUSG00000035762.11|Tmem161b	1
ENSMUSG00000012422.14|Tmem167	1
ENSMUSG00000007617.18|Homer1	4
ENSMUSG00000045312.12|Lhfpl2	2
ENSMUSG00000041995.8|Zbed3	1
ENSMUSG00000021671.9|Poc5	1
ENSMUSG00000091387.2|Gcnt4	1
ENSMUSG00000041817.14|Fam169a	1
ENSMUSG00000021666.16|Gfm2	1
ENSMUSG00000041773.8|Enc1	5
ENSMUSG00000078952.9|Lncenc1	3
ENSMUSG00000097848.2|Gm807	3
ENSMUSG00000041632.7|Mrps27	1
ENSMUSG00000078941.9|Ak6	1
ENSMUSG00000021716.14|Srek1ip1	1
ENSMUSG00000071180.5|Smim15	1
ENSMUSG00000021696.9|Elovl7	1
ENSMUSG00000021697.12|Depdc1b	1
ENSMUSG00000021699.17|Pde4d	2
ENSMUSG00000021701.8|Plk2	1
ENSMUSG00000032727.14|Mier3	2
ENSMUSG00000021756.12|Il6st	3
ENSMUSG00000047789.5|Slc38a9	1
ENSMUSG00000042417.5|Ccno	1
ENSMUSG00000021763.17|BC067074	6
ENSMUSG00000042348.10|Arl15	1
ENSMUSG00000021728.8|Emb	1
ENSMUSG00000021732.14|Fgf10	1
ENSMUSG00000062822.8|4833420G17Rik	2
ENSMUSG00000114945.1|Gm48265	1
ENSMUSG00000114934.1|Gm48342	2
ENSMUSG00000096323.2|Gm20767	1
ENSMUSG00000114568.1|Gm48732	2
ENSMUSG00000025278.9|Flnb	2
ENSMUSG00000025277.14|Abhd6	2
ENSMUSG00000023156.4|Rpp14	1
ENSMUSG00000021752.13|Kctd6	2
ENSMUSG00000021745.14|Ptprg	1
ENSMUSG00000021738.5|Atxn7	2
ENSMUSG00000021806.4|Nid2	1
ENSMUSG00000021807.6|Rtraf	2
ENSMUSG00000021809.10|Nudt13	1
ENSMUSG00000114937.1|Gm30054	1
ENSMUSG00000099966.1|2810402E24Rik	1
ENSMUSG00000097577.2|6230400D17Rik	2
ENSMUSG00000039357.2|Fut11	2
ENSMUSG00000021819.11|Zswim8	1
ENSMUSG00000021824.13|Ap3m1	2
ENSMUSG00000021767.18|Kat6b	4
ENSMUSG00000021770.11|Samd8	2
ENSMUSG00000007817.15|Zmiz1	4
ENSMUSG00000114922.1|Ppifos	1
ENSMUSG00000090861.1|Arf4os	1
ENSMUSG00000040717.6|Il17rd	2
ENSMUSG00000021895.10|Arhgef3	2
ENSMUSG00000040651.9|Tasor	2
ENSMUSG00000046753.10|Ccdc66	2
ENSMUSG00000040640.11|Erc2	1
ENSMUSG00000021962.9|Dcp1a	1
ENSMUSG00000052395.17|Rft1	1
ENSMUSG00000006527.16|Sfmbt1	1
ENSMUSG00000006526.13|Stimate	1
ENSMUSG00000021918.10|Nek4	1
ENSMUSG00000021916.16|Glt8d1	1
ENSMUSG00000042323.17|Pbrm1	1
ENSMUSG00000021901.10|Bap1	1
ENSMUSG00000021892.14|Sh3bp5	1
ENSMUSG00000021890.6|Eaf1	1
ENSMUSG00000021900.10|Btd	2
ENSMUSG00000021906.14|Oxnad1	1
ENSMUSG00000056234.15|Ncoa4	1
ENSMUSG00000021911.16|Parg	1
ENSMUSG00000021913.8|Ogdhl	1
ENSMUSG00000054051.7|Ercc6	3
ENSMUSG00000087639.1|Gm15512	4
ENSMUSG00000041445.9|Mmrn2	1
ENSMUSG00000041408.18|Wapl	1
ENSMUSG00000037628.10|Cdkn3	1
ENSMUSG00000055128.15|Cgrrf1	1
ENSMUSG00000021838.17|Samd4	1
ENSMUSG00000048379.9|Socs4	1
ENSMUSG00000021840.17|Mapk1ip1l	3
ENSMUSG00000037536.14|Fbxo34	2
ENSMUSG00000021843.17|Ktn1	1
ENSMUSG00000021846.9|Peli2	1
ENSMUSG00000036339.18|Tmem260	2
ENSMUSG00000036291.6|Ap5m1	1
ENSMUSG00000036282.15|Naa30	2
ENSMUSG00000035953.14|Pip4p1	2
ENSMUSG00000021876.15|Rnase4	1
ENSMUSG00000004562.16|Arhgef40	1
ENSMUSG00000035726.8|Supt16	2
ENSMUSG00000016831.12|Tox4	1
ENSMUSG00000040997.13|Abhd4	1
ENSMUSG00000000959.7|Oxa1l	1
ENSMUSG00000010406.12|Mrpl52	1
ENSMUSG00000000957.11|Mmp14	2
ENSMUSG00000022175.9|Lrp10	3
ENSMUSG00000040822.7|1700123O20Rik	2
ENSMUSG00000022194.15|Pabpn1	2
ENSMUSG00000040701.16|Ap1g2	3
ENSMUSG00000045691.14|Thtpa	1
ENSMUSG00000022210.7|Dhrs4	1
ENSMUSG00000040618.7|Pck2	1
ENSMUSG00000086341.2|Gm15932	1
ENSMUSG00000002325.15|Irf9	1
ENSMUSG00000007589.9|Tinf2	2
ENSMUSG00000022219.10|Cideb	1
ENSMUSG00000040432.5|Ltb4r2	2
ENSMUSG00000023411.12|Nfatc4	3
ENSMUSG00000097542.1|Gm26751	8
ENSMUSG00000047153.4|Khnyn	2
ENSMUSG00000079184.10|Mphosph8	3
ENSMUSG00000021945.9|Zmym2	2
ENSMUSG00000050222.11|Il17d	1
ENSMUSG00000021963.17|Sap18	1
ENSMUSG00000021967.4|Mrpl57	1
ENSMUSG00000044461.6|Shisa2	1
ENSMUSG00000021990.15|Spata13	4
ENSMUSG00000048279.19|Sacs	5
ENSMUSG00000097589.9|Dleu2	2
ENSMUSG00000021932.13|Rnaseh2b	1
ENSMUSG00000014547.10|Wdfy2	1
ENSMUSG00000021939.8|Ctsb	1
ENSMUSG00000035067.9|Xkr6	2
ENSMUSG00000021958.5|Pinx1	2
ENSMUSG00000063060.6|Sox7	1
ENSMUSG00000060012.9|Kif13b	2
ENSMUSG00000021975.8|Ints9	1
ENSMUSG00000022035.6|Ccdc25	1
ENSMUSG00000046204.14|Pnma2	3
ENSMUSG00000022055.7|Nefl	1
ENSMUSG00000034205.16|Loxl2	1
ENSMUSG00000022074.6|Tnfrsf10b	1
ENSMUSG00000003469.9|Phyhip	1
ENSMUSG00000045211.5|Nudt18	1
ENSMUSG00000033446.7|Lpar6	3
ENSMUSG00000022109.6|Med4	1
ENSMUSG00000022000.11|Zc3h13	6
ENSMUSG00000022009.1|Nufip1	1
ENSMUSG00000022010.19|Tsc22d1	8
ENSMUSG00000043881.9|Kbtbd7	1
ENSMUSG00000075502.2|Kbtbd6	4
ENSMUSG00000036461.16|Elf1	1
ENSMUSG00000022019.16|Tdrd3	1
ENSMUSG00000005148.8|Klf5	3
ENSMUSG00000033060.15|Lmo7	1
ENSMUSG00000022125.7|Cln5	1
ENSMUSG00000055717.13|Slain1	1
ENSMUSG00000022113.6|Trim52	2
ENSMUSG00000022131.3|Gpr180	1
ENSMUSG00000022139.17|Mbnl2	3
ENSMUSG00000051615.14|Rap2a	1
ENSMUSG00000030662.10|Ipo5	1
ENSMUSG00000025544.13|Tm9sf2	1
ENSMUSG00000061524.8|Zic2	2
ENSMUSG00000041471.9|Shld2	1
ENSMUSG00000021953.14|Tdh	1
ENSMUSG00000022100.14|Xpo7	1
ENSMUSG00000087532.1|Gm15938	1
ENSMUSG00000039942.15|Ptger4	1
ENSMUSG00000050310.9|Rictor	3
ENSMUSG00000054263.12|Lifr	2
ENSMUSG00000039801.7|Cplane1	2
ENSMUSG00000022253.15|Nadk2	1
ENSMUSG00000094814.1|Gm21973	1
ENSMUSG00000096971.2|4930556M19Rik	1
ENSMUSG00000022244.7|Amacr	1
ENSMUSG00000089250.1|Gm25713	1
ENSMUSG00000039458.15|Mtmr12	1
ENSMUSG00000022200.8|Golph3	1
ENSMUSG00000022191.16|Drosha	2
ENSMUSG00000022272.17|Myo10	6
ENSMUSG00000022270.16|Retreg1	1
ENSMUSG00000052253.6|Zfp622	1
ENSMUSG00000046034.8|Otulin	1
ENSMUSG00000039065.11|Atpsckmt	1
ENSMUSG00000022255.16|Mtdh	1
ENSMUSG00000022325.14|Pop1	1
ENSMUSG00000037646.10|Vps13b	1
ENSMUSG00000022286.16|Grhl2	2
ENSMUSG00000022297.15|Fzd6	3
ENSMUSG00000037386.16|Rims2	2
ENSMUSG00000022307.16|Oxr1	1
ENSMUSG00000022339.9|Ebag9	1
ENSMUSG00000115284.1|Gm34678	2
ENSMUSG00000037119.4|Fam91a1	2
ENSMUSG00000037085.8|Trmt12	3
ENSMUSG00000050891.10|Tatdn1	6
ENSMUSG00000022351.14|Sqle	1
ENSMUSG00000032501.9|Trib1	3
ENSMUSG00000022346.15|Myc	2
ENSMUSG00000015002.18|Efr3a	1
ENSMUSG00000072501.5|Phf20l1	5
ENSMUSG00000068391.8|Chrac1	1
ENSMUSG00000036661.14|Dennd3	2
ENSMUSG00000059895.13|Ptp4a3	1
ENSMUSG00000034730.17|Adgrb1	2
ENSMUSG00000047003.15|Zfp41	6
ENSMUSG00000050846.9|Zfp623	3
ENSMUSG00000034429.15|Zfp707	3
ENSMUSG00000102018.8|Iqank1	1
ENSMUSG00000034259.8|Exosc4	1
ENSMUSG00000022554.7|Hgh1	2
ENSMUSG00000034161.8|Scx	2
ENSMUSG00000022556.11|Hsf1	1
ENSMUSG00000022560.9|Slc52a2	1
ENSMUSG00000033819.16|Ppp1r16a	3
ENSMUSG00000033728.14|Lrrc14	2
ENSMUSG00000116024.1|Gm49527	1
ENSMUSG00000055041.8|Commd5	4
ENSMUSG00000063236.6|1110038F14Rik	1
ENSMUSG00000071711.12|Mpst	1
ENSMUSG00000033128.9|Gga1	1
ENSMUSG00000116165.1|Pdxp	2
ENSMUSG00000033099.10|Nol12	1
ENSMUSG00000033088.19|Triobp	2
ENSMUSG00000096210.2|H1f0	3
ENSMUSG00000033029.12|1700088E04Rik	1
ENSMUSG00000075555.12|Gm10863	1
ENSMUSG00000116121.1|Gm49486	1
ENSMUSG00000042622.14|Maff	1
ENSMUSG00000010830.8|Kdelr3	1
ENSMUSG00000022428.8|Cby1	1
ENSMUSG00000042535.9|Gtpbp1	1
ENSMUSG00000009585.18|Apobec3	1
ENSMUSG00000022414.8|Tab1	4
ENSMUSG00000042428.6|Mgat3	3
ENSMUSG00000022412.14|Mief1	1
ENSMUSG00000042406.8|Atf4	1
ENSMUSG00000047888.10|Tnrc6b	4
ENSMUSG00000022407.10|Adsl	1
ENSMUSG00000022401.12|Xpnpep3	1
ENSMUSG00000022400.9|Rbx1	1
ENSMUSG00000055024.12|Ep300	5
ENSMUSG00000063765.12|Chadl	1
ENSMUSG00000022389.15|Tef	1
ENSMUSG00000061633.3|1700029P11Rik	1
ENSMUSG00000022471.14|Xrcc6	1
ENSMUSG00000068114.7|Ccdc134	1
ENSMUSG00000068099.5|1500009C09Rik	1
ENSMUSG00000022456.17|Sept3	1
